AvgSpotLen	BioProject	BioSample	Experiment	Instrument	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	biomaterial_provider	biorep	labexpid	labversion	localization_description	readtype	readtype_description	replicate	replicate_description	rnaextract	rnaextract_description	source_name	spikeinpool	Assay_Type	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	datatype	datatype_description
152	PRJNA30709	SAMN00678387	SRX085294	Illumina Genome Analyzer II	PAIRED	GSM767844: CshlLong_RnaSeq_K562_nucleus_longNonPolyA	2014-05-31	16562	10508	2011-07-28	SRR317042	SRS242505	SRP007461	GSM767844	ATCC	001N,002N,001N,002N	LID9195,LID9196,LID9195,LID9196	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	K562	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678387	SRX085294	Illumina Genome Analyzer II	PAIRED	GSM767844: CshlLong_RnaSeq_K562_nucleus_longNonPolyA	2014-05-31	13371	8148	2011-07-28	SRR317043	SRS242505	SRP007461	GSM767844	ATCC	001N,002N,001N,002N	LID9195,LID9196,LID9195,LID9196	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	K562	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678388	SRX085295	Illumina Genome Analyzer II	PAIRED	GSM767845: CshlLong_RnaSeq_SK-N-SH_RA_cell_longNonPolyA	2014-05-31	14564	8466	2011-07-28	SRR317044	SRS242506	SRP007461	GSM767845	ATCC	020WC,019WC,020WC,019WC	LID9003,LID9011,LID9003,LID9011	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	SK-N-SH_RA	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678388	SRX085295	Illumina Genome Analyzer II	PAIRED	GSM767845: CshlLong_RnaSeq_SK-N-SH_RA_cell_longNonPolyA	2014-05-31	15435	9435	2011-07-28	SRR317045	SRS242506	SRP007461	GSM767845	ATCC	020WC,019WC,020WC,019WC	LID9003,LID9011,LID9003,LID9011	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	SK-N-SH_RA	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678389	SRX085296	Illumina Genome Analyzer II	PAIRED	GSM767846: CshlLong_RnaSeq_NHEK_nucleus_longNonPolyA	2014-05-31	15256	9382	2011-07-28	SRR317046	SRS242507	SRP007461	GSM767846	Lonza	028N,027N,027N,028N	LID9205,LID9204,LID9204,LID9205	iIDR		2x76D	Paired 76 nt directed reads	3,4	tier 3	longNonPolyA	Poly(A)- RNA longer than 200 nt	NHEK	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678389	SRX085296	Illumina Genome Analyzer II	PAIRED	GSM767846: CshlLong_RnaSeq_NHEK_nucleus_longNonPolyA	2014-05-31	11261	6461	2011-07-28	SRR317047	SRS242507	SRP007461	GSM767846	Lonza	028N,027N,027N,028N	LID9205,LID9204,LID9204,LID9205	iIDR		2x76D	Paired 76 nt directed reads	3,4	tier 3	longNonPolyA	Poly(A)- RNA longer than 200 nt	NHEK	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678390	SRX085297	Illumina Genome Analyzer II	PAIRED	GSM767847: CshlLong_RnaSeq_HeLa-S3_cell_longNonPolyA	2014-05-31	10261	6130	2011-07-28	SRR317048	SRS242508	SRP007461	GSM767847	ATCC	011WC,012WC,012WC,011WC	LID8790,LID8791,LID8790,LID8791	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HeLa-S3	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678390	SRX085297	Illumina Genome Analyzer II	PAIRED	GSM767847: CshlLong_RnaSeq_HeLa-S3_cell_longNonPolyA	2014-05-31	15667	9934	2011-07-28	SRR317049	SRS242508	SRP007461	GSM767847	ATCC	011WC,012WC,012WC,011WC	LID8790,LID8791,LID8790,LID8791	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HeLa-S3	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678391	SRX085298	Illumina Genome Analyzer II	PAIRED	GSM767848: CshlLong_RnaSeq_HeLa-S3_nucleus_longNonPolyA	2014-05-31	15184	9117	2011-07-28	SRR317050	SRS242509	SRP007461	GSM767848	ATCC	011N,012N,012N,011N	LID9200,LID9201,LID9201,LID9200	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HeLa-S3	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678391	SRX085298	Illumina Genome Analyzer II	PAIRED	GSM767848: CshlLong_RnaSeq_HeLa-S3_nucleus_longNonPolyA	2014-05-31	12374	7407	2011-07-28	SRR317051	SRS242509	SRP007461	GSM767848	ATCC	011N,012N,012N,011N	LID9200,LID9201,LID9201,LID9200	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HeLa-S3	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678392	SRX085299	Illumina Genome Analyzer II	PAIRED	GSM767849: CshlLong_RnaSeq_K562_cytosol_longNonPolyA	2014-05-31	11895	7411	2011-07-28	SRR317052	SRS242510	SRP007461	GSM767849	ATCC	001C,002C,002C,001C	LID18545,LID18545,LID18546,LID18546	iIDR	The fluid between the cells outer membrane and the nucleus	2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	K562	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678392	SRX085299	Illumina Genome Analyzer II	PAIRED	GSM767849: CshlLong_RnaSeq_K562_cytosol_longNonPolyA	2014-05-31	16387	10504	2011-07-28	SRR317053	SRS242510	SRP007461	GSM767849	ATCC	001C,002C,002C,001C	LID18545,LID18545,LID18546,LID18546	iIDR	The fluid between the cells outer membrane and the nucleus	2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	K562	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678393	SRX085300	Illumina Genome Analyzer II	PAIRED	GSM767850: CshlLong_RnaSeq_HepG2_nucleus_longNonPolyA	2014-05-31	17088	10598	2011-07-29	SRR317054	SRS242511	SRP007461	GSM767850	ATCC	013N,013N,014N,014N	LID9202,LID9203,LID9203,LID9202	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HepG2	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678393	SRX085300	Illumina Genome Analyzer II	PAIRED	GSM767850: CshlLong_RnaSeq_HepG2_nucleus_longNonPolyA	2014-05-31	18831	11516	2011-07-29	SRR317055	SRS242511	SRP007461	GSM767850	ATCC	013N,013N,014N,014N	LID9202,LID9203,LID9203,LID9202	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HepG2	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
148	PRJNA30709	SAMN00678394	SRX085301	Illumina Genome Analyzer II	PAIRED	GSM767851: CshlLong_RnaSeq_MCF-7_cell_longNonPolyA	2014-05-31	17735	10905	2011-07-28	SRR317056	SRS242512	SRP007461	GSM767851	ATCC	015WC,016WC,015WC,016WC	LID8824,LID8825,LID8824,LID8825	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	MCF-7	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
148	PRJNA30709	SAMN00678394	SRX085301	Illumina Genome Analyzer II	PAIRED	GSM767851: CshlLong_RnaSeq_MCF-7_cell_longNonPolyA	2014-05-31	16415	9662	2011-07-28	SRR317057	SRS242512	SRP007461	GSM767851	ATCC	015WC,016WC,015WC,016WC	LID8824,LID8825,LID8824,LID8825	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	MCF-7	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678395	SRX085302	Illumina Genome Analyzer II	PAIRED	GSM767852: CshlLong_RnaSeq_GM12878_cytosol_longNonPolyA	2014-05-31	14998	9333	2011-07-28	SRR317058	SRS242513	SRP007461	GSM767852	Coriell	004C,003C,004C,003C	LID18548,LID18547,LID18548,LID18547	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	GM12878	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678395	SRX085302	Illumina Genome Analyzer II	PAIRED	GSM767852: CshlLong_RnaSeq_GM12878_cytosol_longNonPolyA	2014-05-31	15300	9576	2011-07-28	SRR317059	SRS242513	SRP007461	GSM767852	Coriell	004C,003C,004C,003C	LID18548,LID18547,LID18548,LID18547	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	GM12878	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678396	SRX085303	Illumina Genome Analyzer II	PAIRED	GSM767853: CshlLong_RnaSeq_GM12878_nucleus_longNonPolyA	2014-05-31	16013	10126	2011-07-28	SRR317060	SRS242514	SRP007461	GSM767853	Coriell	003N,004N,003N,004N	LID9197,LID9198,LID9198,LID9197	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	GM12878	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678396	SRX085303	Illumina Genome Analyzer II	PAIRED	GSM767853: CshlLong_RnaSeq_GM12878_nucleus_longNonPolyA	2014-05-31	15498	9715	2011-07-28	SRR317061	SRS242514	SRP007461	GSM767853	Coriell	003N,004N,003N,004N	LID9197,LID9198,LID9198,LID9197	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	GM12878	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678397	SRX085304	Illumina Genome Analyzer II	PAIRED	GSM767854: CshlLong_RnaSeq_A549_cell_longNonPolyA	2014-05-31	13024	7403	2011-07-28	SRR317062	SRS242515	SRP007461	GSM767854	ATCC	021WC,021WC,022WC,022WC	LID9005,LID9006,LID9006,LID9005	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	A549	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678397	SRX085304	Illumina Genome Analyzer II	PAIRED	GSM767854: CshlLong_RnaSeq_A549_cell_longNonPolyA	2014-05-31	11979	6549	2011-07-28	SRR317063	SRS242515	SRP007461	GSM767854	ATCC	021WC,021WC,022WC,022WC	LID9005,LID9006,LID9006,LID9005	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	A549	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678398	SRX085305	Illumina Genome Analyzer II	PAIRED	GSM767855: CshlLong_RnaSeq_BJ_cell_longNonPolyA	2014-05-31	12821	7016	2011-07-28	SRR317064	SRS242516	SRP007461	GSM767855	ATCC	037WC,038WC,037WC,038WC	LID9007,LID9007,LID9008,LID9008	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	BJ	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678398	SRX085305	Illumina Genome Analyzer II	PAIRED	GSM767855: CshlLong_RnaSeq_BJ_cell_longNonPolyA	2014-05-31	11816	6642	2011-07-28	SRR317065	SRS242516	SRP007461	GSM767855	ATCC	037WC,038WC,037WC,038WC	LID9007,LID9007,LID9008,LID9008	iIDR		2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	BJ	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678399	SRX085306	Illumina Genome Analyzer II	PAIRED	GSM767856: CshlLong_RnaSeq_HUVEC_cell_longNonPolyA	2014-05-31	15141	9425	2011-07-29	SRR317066	SRS242517	SRP007461	GSM767856	Lonza	009WC,010WC,009WC,010WC	LID8789,LID8788,LID8788,LID8789	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HUVEC	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678399	SRX085306	Illumina Genome Analyzer II	PAIRED	GSM767856: CshlLong_RnaSeq_HUVEC_cell_longNonPolyA	2014-05-31	11989	6872	2011-07-29	SRR317067	SRS242517	SRP007461	GSM767856	Lonza	009WC,010WC,009WC,010WC	LID8789,LID8788,LID8788,LID8789	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2	tier 1	longNonPolyA	Poly(A)- RNA longer than 200 nt	HUVEC	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678400	SRX085307	Illumina Genome Analyzer II	PAIRED	GSM767857: CshlLong_RnaSeq_HUVEC_nucleus_longNonPolyA	2014-05-31	15466	8995	2011-07-29	SRR317068	SRS242518	SRP007461	GSM767857	Lonza	030N,029N,030N,029N	LID9207,LID9206,LID9206,LID9207	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x76D	Paired 76 nt directed reads	3,4	tier 3	longNonPolyA	Poly(A)- RNA longer than 200 nt	HUVEC	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00678400	SRX085307	Illumina Genome Analyzer II	PAIRED	GSM767857: CshlLong_RnaSeq_HUVEC_nucleus_longNonPolyA	2014-05-31	18120	11968	2011-07-29	SRR317069	SRS242518	SRP007461	GSM767857	Lonza	030N,029N,030N,029N	LID9207,LID9206,LID9206,LID9207	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x76D	Paired 76 nt directed reads	3,4	tier 3	longNonPolyA	Poly(A)- RNA longer than 200 nt	HUVEC	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00761803	SRX110318	Illumina Genome Analyzer II	PAIRED	GSM840137: CSHL_RnaSeq_K562_cytosol_longPolyA	2012-01-21	18094	12540	2011-12-06	SRR387661	SRS281642	SRP007461	GSM840137	ATCC	001C,002C,002C,001C	LID8465,LID8466,LID8466,LID8465	iIDR	The fluid between the cells outer membrane and the nucleus	2x76D	Paired 76 nt directed reads	1,2	tier 1	longPolyA	Poly(A)+ RNA longer than 200 nt	K562	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00761803	SRX110318	Illumina Genome Analyzer II	PAIRED	GSM840137: CSHL_RnaSeq_K562_cytosol_longPolyA	2012-01-21	12820	8227	2011-12-05	SRR387662	SRS281642	SRP007461	GSM840137	ATCC	001C,002C,002C,001C	LID8465,LID8466,LID8466,LID8465	iIDR	The fluid between the cells outer membrane and the nucleus	2x76D	Paired 76 nt directed reads	1,2	tier 1	longPolyA	Poly(A)+ RNA longer than 200 nt	K562	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087944	SRX159814	Illumina Genome Analyzer	SINGLE	GSM958730: Caltech_RnaSeq_GM12878_1x75D	2012-07-17	1751	1131	2012-07-17	SRR521466	SRS350173	SRP014320	GSM958730	Coriell		11010,11011			1x75D	Single 75 nt directed reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087944	SRX159814	Illumina Genome Analyzer	SINGLE	GSM958730: Caltech_RnaSeq_GM12878_1x75D	2012-07-17	3319	1984	2012-07-17	SRR521467	SRS350173	SRP014320	GSM958730	Coriell		11010,11011			1x75D	Single 75 nt directed reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087945	SRX159815	Illumina Genome Analyzer	SINGLE	GSM958731: Caltech_RnaSeq_K562_1x75D	2012-07-17	2277	1536	2012-07-17	SRR521468	SRS350174	SRP014320	GSM958731	ATCC		11008,11007			1x75D	Single 75 nt directed reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087951	SRX159816	Illumina Genome Analyzer	SINGLE	GSM958737: Caltech_RnaSeq_H1-hESC_1x75D	2012-07-17	1823	1073	2012-07-17	SRR521501	SRS350180	SRP014320	GSM958737	WiCell Research Institute		11009,10947			1x75D	Single 75 nt directed reads	1,2				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087951	SRX159816	Illumina Genome Analyzer	SINGLE	GSM958737: Caltech_RnaSeq_H1-hESC_1x75D	2012-07-17	2813	1763	2012-07-17	SRR521502	SRS350180	SRP014320	GSM958737	WiCell Research Institute		11009,10947			1x75D	Single 75 nt directed reads	1,2				H1-hESC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087952	SRX159817	Illumina Genome Analyzer	SINGLE	GSM958738: Caltech_RnaSeq_HUVEC_1x75D	2012-07-17	2378	1532	2012-07-17	SRR521503	SRS350181	SRP014320	GSM958738	Lonza		11205,11206			1x75D	Single 75 nt directed reads	1,2				HUVEC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087952	SRX159817	Illumina Genome Analyzer	SINGLE	GSM958738: Caltech_RnaSeq_HUVEC_1x75D	2012-07-17	1060	700	2012-07-17	SRR521504	SRS350181	SRP014320	GSM958738	Lonza		11205,11206			1x75D	Single 75 nt directed reads	1,2				HUVEC		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087953	SRX159818	Illumina Genome Analyzer	SINGLE	GSM958739: Caltech_RnaSeq_HeLa-S3_1x75D	2012-07-17	1074	708	2012-07-17	SRR521505	SRS350182	SRP014320	GSM958739	ATCC		11208,11207			1x75D	Single 75 nt directed reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087953	SRX159818	Illumina Genome Analyzer	SINGLE	GSM958739: Caltech_RnaSeq_HeLa-S3_1x75D	2012-07-17	1258	858	2012-07-17	SRR521506	SRS350182	SRP014320	GSM958739	ATCC		11208,11207			1x75D	Single 75 nt directed reads	1,2				HeLa-S3		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087954	SRX159819	Illumina Genome Analyzer	SINGLE	GSM958740: Caltech_RnaSeq_HepG2_1x75D	2012-07-17	2638	1718	2012-07-17	SRR521507	SRS350183	SRP014320	GSM958740	ATCC		11209,11210			1x75D	Single 75 nt directed reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087954	SRX159819	Illumina Genome Analyzer	SINGLE	GSM958740: Caltech_RnaSeq_HepG2_1x75D	2012-07-17	1931	1088	2012-07-17	SRR521508	SRS350183	SRP014320	GSM958740	ATCC		11209,11210			1x75D	Single 75 nt directed reads	1,2				HepG2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087955	SRX159820	Illumina Genome Analyzer	SINGLE	GSM958741: Caltech_RnaSeq_NHEK_1x75D	2012-07-17	2409	1509	2012-07-17	SRR521509	SRS350184	SRP014320	GSM958741	Lonza		11204			1x75D	Single 75 nt directed reads	1				NHEK		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	3459	1943	2012-07-17	SRR521447	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	3990	2145	2012-07-17	SRR521448	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	1726	1476	2012-07-17	SRR521449	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	1850	1623	2012-07-17	SRR521450	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	3675	2226	2012-07-17	SRR521451	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087942	SRX159821	Illumina Genome Analyzer	PAIRED	GSM958728: Caltech_RnaSeq_GM12878_2x75_200	2012-07-13	4348	2421	2012-07-17	SRR521452	SRS350171	SRP014320	GSM958728	Coriell		10565,10515			2x75	Paired 75 nt reads	1,2				GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
